date,open,high,low,close,adjusted_close,volume
2017-08-24,128.95,133.95,128.72,133.5,13.35,6838000
2017-08-25,134.0,134.0,128.18,129.45,12.945,4129000
2017-08-28,129.28,130.88,126.66,129.75,12.975,2813000
2017-08-29,127.3,131.5,126.78,130.69,13.069,3394000
2017-08-30,131.81,137.27,131.72,136.82,13.682,4995000
2017-08-31,137.41,139.41,135.85,138.0,13.8,6506000
2017-09-01,138.75,138.75,136.13,137.3,13.73,2873000
2017-09-05,136.77,138.48,133.74,137.1,13.71,3870000
2017-09-06,137.98,138.9,133.0,134.57,13.457,4287000
2017-09-07,134.01,137.71,133.95,137.5,13.75,3007000
2017-09-08,137.53,139.35,136.41,138.03,13.803,2846000
2017-09-11,140.0,143.69,139.57,143.01,14.301,3947000
2017-09-12,144.64,147.22,142.14,146.69,14.669,4683000
2017-09-13,146.91,149.4,143.83,145.25,14.525,4754000
2017-09-14,145.01,147.5,142.4,146.43,14.643,3010000
2017-09-15,146.24,147.71,145.43,146.21,14.621,3454000
2017-09-18,147.23,151.75,147.23,150.6,15.06,3359000
2017-09-19,151.85,151.88,150.01,150.75,15.075,2954000
2017-09-20,150.95,151.36,145.5,146.97,14.697,4342000
2017-09-21,146.94,148.9,143.57,148.18,14.818,3475000
2017-09-22,147.99,149.49,145.96,148.45,14.845,2611000
2017-09-25,147.6,147.75,140.22,141.64,14.164,5000000
2017-09-26,143.14,145.5,138.57,140.06,14.006,4136000
2017-09-27,141.86,147.86,141.23,146.48,14.648,5067000
2017-09-28,146.42,146.93,143.4,144.87,14.487,2970000
2017-09-29,145.69,146.95,144.0,145.12,14.512,3477000
2017-10-02,146.12,149.66,146.1,148.83,14.883,2625000
2017-10-03,149.95,150.9,145.31,145.7,14.57,4031000
2017-10-04,145.82,145.88,125.8,128.95,12.895,24982000
2017-10-05,121.64,129.66,117.0,126.19,12.619,19476000
2017-10-06,123.05,125.96,119.98,122.92,12.292,11834000
2017-10-10,121.33,123.67,111.68,115.76,11.576,19890000
2017-10-11,114.65,120.82,114.65,118.4,11.84,13545000
2017-10-12,120.1,121.5,117.31,117.48,11.748,5598000
2017-10-13,117.27,118.78,116.98,117.76,11.776,3137000
2017-10-16,118.25,121.76,117.01,121.37,12.137,4216000
2017-10-17,121.89,122.32,119.78,120.57,12.057,3388000
2017-10-18,120.66,124.34,120.06,123.3,12.33,3489000
2017-10-19,122.53,122.95,120.2,122.71,12.271,4326000
2017-10-20,124.7,129.31,124.07,129.03,12.903,4519000
2017-10-23,130.5,131.69,128.2,130.15,13.015,4904000
2017-10-24,130.16,136.36,130.16,135.13,13.513,5920000
2017-10-25,136.14,137.51,129.02,131.99,13.199,8466000
2017-10-26,132.44,135.31,131.69,133.88,13.388,4460000
2017-10-27,137.91,139.03,135.82,137.59,13.759,6542000
2017-10-30,139.65,140.28,135.02,140.22,14.022,6029000
2017-10-31,131.33,135.0,121.89,128.26,12.826,13328000
2017-11-01,128.78,129.66,122.35,123.68,12.368,8316000
2017-11-02,122.5,129.07,122.25,128.05,12.805,5843000
2017-11-03,128.61,129.73,125.79,126.06,12.606,3449000
2017-11-06,127.6,128.75,126.1,126.98,12.698,2317000
2017-11-07,127.5,128.53,125.8,127.48,12.748,2417000
2017-11-08,126.59,127.3,125.6,126.52,12.652,2617000
2017-11-09,124.88,125.15,121.27,123.09,12.309,4565000
2017-11-10,122.58,127.84,122.45,126.97,12.697,4754000
2017-11-13,125.46,126.16,124.47,125.68,12.568,2289000
2017-11-14,123.75,127.31,123.75,125.97,12.597,2774000
2017-11-15,124.27,127.06,124.27,125.01,12.501,2465000
2017-11-16,126.05,133.55,125.92,132.51,13.251,6048000
2017-11-17,132.62,135.25,132.43,133.82,13.382,3311000
2017-11-20,134.41,139.48,134.0,139.0,13.9,3898000
2017-11-21,140.65,143.36,140.06,140.85,14.085,4685000
2017-11-22,140.85,142.15,137.11,140.3,14.03,2655000
2017-11-23,140.31,141.88,140.31,141.14,14.114,740000
2017-11-24,141.51,143.01,140.94,142.2,14.22,1847000
2017-11-27,145.37,148.97,144.05,144.69,14.469,4445000
2017-11-28,146.11,146.11,141.6,143.49,14.349,3498000
2017-11-29,143.02,143.44,129.61,133.4,13.34,8149000
2017-11-30,136.01,136.04,133.11,135.16,13.516,5630000
2017-12-01,133.17,133.5,127.25,130.84,13.084,4481000
2017-12-04,133.74,133.74,122.44,122.64,12.264,6593000
2017-12-05,121.26,124.93,117.11,120.95,12.095,4944000
2017-12-06,120.0,122.65,119.75,122.37,12.237,5520000
2017-12-07,123.62,128.44,123.47,128.28,12.828,4053000
2017-12-08,131.09,132.24,128.63,129.5,12.95,3824000
2017-12-11,130.04,135.02,130.04,133.8,13.38,3935000
2017-12-12,133.31,133.7,129.49,130.48,13.048,3215000
2017-12-13,131.33,133.8,130.91,132.39,13.239,2391000
2017-12-14,132.77,134.38,131.0,131.59,13.159,1783000
2017-12-15,132.29,136.85,131.69,135.2,13.52,5344000
2017-12-18,137.0,138.96,136.93,138.33,13.833,2807000
2017-12-19,138.25,138.58,136.0,136.0,13.6,2272000
2017-12-20,136.7,137.18,133.2,134.99,13.499,2039000
2017-12-21,135.39,135.71,133.16,133.47,13.347,1686000
2017-12-22,133.3,133.3,130.63,131.99,13.199,1423000
2017-12-27,132.35,132.94,130.63,132.2,13.22,1560000
2017-12-28,132.6,132.6,127.75,128.62,12.862,2134000
2017-12-29,128.59,128.72,126.06,127.11,12.711,2282000
2018-01-02,127.32,132.23,126.65,132.06,13.206,2510000
2018-01-03,133.27,135.57,133.12,135.15,13.515,4002000
2018-01-04,135.96,137.74,134.3,137.46,13.746,4098000
2018-01-05,137.47,138.64,135.0,137.26,13.726,3086000
2018-01-08,137.13,139.93,136.78,139.51,13.951,1825000
2018-01-09,139.9,141.56,136.76,137.94,13.794,1979000
2018-01-10,136.99,139.53,136.27,139.29,13.929,2097000
2018-01-11,139.26,139.97,138.5,139.14,13.914,1413000
2018-01-12,139.25,143.1,138.97,140.76,14.076,2560000
2018-01-15,140.01,143.1,140.01,142.8,14.28,1505000
2018-01-16,142.88,142.88,138.39,139.13,13.913,4163000
2018-01-17,139.1,143.62,138.15,142.72,14.272,3415000
2018-01-18,142.01,145.38,142.01,142.55,14.255,2922000
2018-01-19,143.03,144.47,142.5,144.47,14.447,2204000
2018-01-22,143.51,149.1,143.51,148.87,14.887,2206000
2018-01-23,149.64,149.67,144.79,147.31,14.731,2278000
2018-01-24,147.9,150.48,146.15,147.52,14.752,2481000
2018-01-25,148.46,155.6,148.17,154.3,15.43,4093000
2018-01-26,156.0,160.69,153.17,159.07,15.907,3469000
2018-01-29,159.99,160.31,154.62,156.87,15.687,2832000
2018-01-30,150.5,155.03,147.01,153.01,15.301,4882000
2018-01-31,154.74,158.08,154.21,157.04,15.704,3423000
2018-02-01,155.98,160.97,154.28,154.9,15.49,3111000
2018-02-02,154.65,159.28,152.75,155.45,15.545,5751000
2018-02-05,150.33,158.75,148.52,149.12,14.912,6543000
2018-02-06,143.79,153.57,140.7,152.66,15.266,8686000
2018-02-07,154.22,160.3,152.25,154.94,15.494,4621000
2018-02-08,155.4,159.78,149.43,149.5,14.95,5709000
2018-02-09,151.26,156.13,144.09,150.38,15.038,9012000
2018-02-12,155.27,162.39,154.0,161.05,16.105,6872000
2018-02-13,161.25,164.41,157.75,158.72,15.872,5151000
2018-02-14,158.0,173.16,157.98,171.49,17.149,8146000
2018-02-15,168.51,175.99,163.12,171.91,17.191,8950000
2018-02-16,170.66,174.0,168.5,172.6,17.26,5753000
2018-02-20,172.49,184.35,172.45,180.68,18.068,6014000
2018-02-21,173.59,173.98,168.59,168.64,16.864,8660000
2018-02-22,170.23,173.7,169.34,170.52,17.052,5243000
2018-02-23,172.48,173.45,168.98,173.28,17.328,3382000
2018-02-26,174.99,175.57,171.44,172.55,17.255,3514000
2018-02-27,173.15,177.77,172.61,176.11,17.611,4104000
2018-02-28,177.51,179.7,177.14,177.5,17.75,6411000
2018-03-01,176.69,178.22,171.36,175.62,17.562,4983000
2018-03-02,173.57,177.23,173.16,176.42,17.642,4907000
2018-03-05,175.8,181.62,174.07,180.8,18.08,3792000
2018-03-06,181.31,184.92,180.5,182.52,18.252,3121000
2018-03-07,180.26,186.63,179.7,185.0,18.5,4221000
2018-03-08,186.87,191.28,186.74,189.86,18.986,4373000
2018-03-09,192.78,192.855,189.6,191.43,19.143,3468000
2018-03-12,192.5,192.9,189.15,190.1,19.01,2455000
2018-03-13,190.55,191.85,187.345,188.6,18.86,2974000
2018-03-14,188.93,191.99,186.11,189.29,18.929,2434000
2018-03-15,191.33,194.34,190.66,192.86,19.286,2967000
2018-03-16,192.86,193.61,190.47,192.53,19.253,3335000
2018-03-19,191.43,193.89,187.25,190.36,19.036,3434000
2018-03-20,190.25,202.45,189.75,200.28,20.028,6281000
2018-03-21,199.52,199.68,192.1,193.0,19.3,4578000
2018-03-22,190.0,197.1,187.91,188.0,18.8,3908000
2018-03-23,187.98,189.57,181.94,182.65,18.265,3572000
2018-03-26,187.01,190.75,168.62,176.01,17.601,5394000
2018-03-27,174.93,179.03,164.1,165.65,16.565,4499000
2018-03-28,162.91,164.74,156.0,157.0,15.7,5245000
2018-03-29,156.0,162.64,153.04,160.32,16.032,5334000
2018-04-02,161.42,164.31,155.62,157.66,15.766,2952000
2018-04-03,158.66,161.01,150.95,152.72,15.272,2865000
2018-04-04,145.99,154.88,145.15,154.05,15.405,3019000
2018-04-05,157.8,160.75,152.73,153.46,15.346,3419000
2018-04-06,151.94,153.65,148.29,149.81,14.981,1691000
2018-04-09,151.06,157.09,151.0,151.18,15.118,3224000
2018-04-10,154.99,155.63,150.11,154.65,15.465,3191000
2018-04-11,154.32,156.04,150.05,150.05,15.005,2194000
2018-04-12,151.91,152.99,150.25,151.98,15.198,1628000
2018-04-13,153.04,153.56,146.85,148.0,14.8,2427000
2018-04-16,148.27,148.27,143.01,146.78,14.678,1934000
2018-04-17,147.84,159.75,147.84,158.04,15.804,3739000
2018-04-18,159.76,162.05,155.29,161.12,16.112,2675000
2018-04-19,159.47,163.33,158.34,160.27,16.027,1658000
2018-04-20,161.02,162.39,159.64,161.86,16.186,2130000
2018-04-23,162.74,162.91,155.5,157.95,15.795,2658000
2018-04-24,159.33,162.55,156.0,157.93,15.793,2813000
2018-04-25,158.21,158.58,152.72,154.04,15.404,2356000
2018-04-26,156.12,161.5,156.12,160.11,16.011,2221000
2018-04-27,163.0,163.5,159.88,160.83,16.083,1965000
2018-04-30,162.53,172.47,162.53,172.01,17.201,3795000
2018-05-01,160.99,164.54,153.25,163.5,16.35,6978000
2018-05-02,162.02,167.15,157.48,160.99,16.099,4454000
2018-05-03,158.79,174.04,158.79,173.49,17.349,4060000
2018-05-04,173.5,177.475,171.0,174.95,17.495,2227000
2018-05-07,176.81,178.86,175.56,178.55,17.855,2715000
2018-05-08,180.0,189.03,179.47,185.51,18.551,3697000
2018-05-09,186.97,188.32,184.54,187.6,18.76,2905000
2018-05-10,187.57,188.19,185.78,186.4,18.64,1945000
2018-05-11,186.4,187.32,182.5,184.53,18.453,2059000
2018-05-14,185.1,189.49,182.085,182.3,18.23,2425000
2018-05-15,182.0,183.64,178.2,183.5,18.35,1620000
2018-05-16,182.12,185.05,181.79,181.87,18.187,1631000
2018-05-17,182.0,187.74,181.46,186.82,18.682,2234000
2018-05-18,186.5,190.25,186.5,189.25,18.925,1703000
2018-05-22,179.28,182.39,175.54,177.66,17.766,5282000
2018-05-23,177.0,181.8,177.0,180.55,18.055,2228000
2018-05-24,180.55,185.22,180.55,184.19,18.419,1964000
2018-05-25,185.02,187.65,184.85,186.0,18.6,1591000
2018-05-28,185.61,188.44,185.05,187.9,18.79,664000
2018-05-29,186.26,189.11,184.73,186.51,18.651,1699000
2018-05-30,187.37,189.52,186.83,188.01,18.801,1785000
2018-05-31,187.51,194.33,187.51,192.33,19.233,3553000
2018-06-01,193.79,196.7,191.55,195.41,19.541,2383000
2018-06-04,196.05,204.07,196.05,202.62,20.262,2695000
2018-06-05,203.67,211.37,203.67,209.06,20.906,2338000
2018-06-06,209.42,214.5,206.72,214.44,21.444,2474000
2018-06-07,214.43,214.8,206.14,209.2,20.92,2814000
2018-06-08,207.86,212.65,206.0,210.68,21.068,1827000
2018-06-11,211.51,214.25,207.81,208.15,20.815,1525000
2018-06-12,208.29,215.9,208.27,215.04,21.504,2427000
2018-06-13,215.0,221.84,213.08,214.58,21.458,2561000
2018-06-14,215.34,220.6,215.34,220.21,22.021,2025000
2018-06-15,219.5,223.29,216.82,221.99,22.199,2281000
2018-06-18,220.11,228.25,219.96,228.14,22.814,1850000
2018-06-19,225.85,228.97,222.22,226.42,22.642,2493000
2018-06-20,228.52,232.65,228.52,229.34,22.934,1915000
2018-06-21,230.41,231.5,218.49,218.6,21.86,3674000
2018-06-22,221.95,221.95,213.36,216.17,21.617,2881000
2018-06-25,213.49,213.49,201.0,203.6,20.36,3907000
2018-06-26,205.07,211.16,205.07,205.88,20.588,3627000
2018-06-27,207.84,207.84,192.02,193.61,19.361,4716000
2018-06-28,190.0,196.17,186.31,194.53,19.453,3074000
2018-06-29,196.97,197.75,191.1,191.71,19.171,2354000
2018-07-03,196.21,200.0,193.5,197.85,19.785,2116000
2018-07-04,198.21,206.0,198.02,202.32,20.232,1454000
2018-07-05,201.64,201.82,196.89,200.37,20.037,1706000
2018-07-06,200.26,206.09,199.66,205.61,20.561,1685000
2018-07-09,207.48,209.31,201.67,207.93,20.793,1965000
2018-07-10,208.69,210.25,207.16,208.75,20.875,1437000
2018-07-11,207.04,213.73,205.32,212.48,21.248,1716000
2018-07-12,214.09,221.45,213.49,220.46,22.046,1966000
2018-07-13,221.0,221.88,215.99,218.89,21.889,1801000
2018-07-16,218.94,222.34,216.57,217.43,21.743,1217000
2018-07-17,214.99,224.89,212.07,222.82,22.282,2056000
2018-07-18,223.39,225.88,221.07,224.14,22.414,1788000
2018-07-19,224.01,228.25,222.81,227.46,22.746,1880000
2018-07-20,226.98,229.89,224.8,225.03,22.503,1639000
2018-07-23,225.64,229.33,222.9,228.04,22.804,1768000
2018-07-24,229.85,232.43,219.35,221.14,22.114,2192000
2018-07-25,219.16,227.5,216.89,226.55,22.655,1528000
2018-07-26,221.56,224.59,220.14,222.85,22.285,1979000
2018-07-27,224.7,224.93,208.2,209.47,20.947,2441000
2018-07-30,209.0,209.37,191.72,191.86,19.186,3514000
2018-07-31,182.0,187.0,174.13,181.22,18.122,6125000
2018-08-01,181.5,182.5,175.25,177.02,17.702,3665000
2018-08-02,175.0,187.57,172.9,187.45,18.745,3890000
2018-08-03,189.5,189.5,182.75,184.1,18.41,2083000
2018-08-07,185.5,190.13,184.01,184.93,18.493,2687000
2018-08-08,186.78,187.55,184.0,185.75,18.575,2006000
2018-08-09,185.05,192.14,185.05,191.0,19.1,2489000
2018-08-10,190.15,198.5,189.0,195.81,19.581,2185000
2018-08-13,196.35,198.27,187.07,187.58,18.758,2495000
2018-08-14,188.83,191.2,185.25,188.64,18.864,1547000
2018-08-15,186.07,189.57,180.23,182.35,18.235,2410000
2018-08-16,184.34,186.9,182.77,183.27,18.327,1963000
2018-08-17,182.52,183.42,177.76,179.09,17.909,2374000
2018-08-20,180.0,180.22,173.98,177.19,17.719,2375000
2018-08-21,176.8,179.71,173.8,173.93,17.393,2414000
2018-08-22,173.0,180.01,172.95,178.57,17.857,2529000
2018-08-23,179.4,183.91,179.21,179.8,17.98,2237000
2018-08-24,181.21,184.39,180.3,182.98,18.298,1371000
2018-08-27,184.36,187.5,181.5,186.4,18.64,1863000
2018-08-28,187.47,188.37,184.49,187.43,18.743,1319000
2018-08-29,188.23,189.4,186.28,187.27,18.727,1614000
2018-08-30,187.02,190.02,186.5,188.02,18.802,1582000
2018-08-31,187.81,190.8,187.35,189.86,18.986,2457000
2018-09-04,191.71,193.5,189.4,192.57,19.257,1585000
2018-09-05,188.88,190.2,180.01,184.39,18.439,3653000
2018-09-06,183.68,185.43,174.8,176.08,17.608,3216000
2018-09-07,173.85,185.8,172.1,185.35,18.535,2703000
2018-09-10,186.31,187.6,183.13,187.09,18.709,2348000
2018-09-11,186.05,194.26,184.9,193.5,19.35,2023000
2018-09-12,193.36,199.51,190.52,198.83,19.883,2569000
2018-09-13,200.0,206.0,200.0,202.22,20.222,2079000
2018-09-14,204.0,207.0,200.41,201.75,20.175,2071000
2018-09-17,205.03,207.34,200.01,200.19,20.019,1738000
2018-09-18,201.06,213.0,200.27,210.33,21.033,3237000
2018-09-19,211.6,215.47,209.5,213.33,21.333,2896000
2018-09-20,214.07,217.77,212.45,215.68,21.568,2212000
2018-09-21,215.63,217.09,207.53,208.84,20.884,2668000
2018-09-24,207.88,213.4,203.26,209.64,20.964,2242000
2018-09-25,210.38,213.56,205.95,208.45,20.845,3235000
2018-09-26,209.66,213.5,207.49,210.7,21.07,3266000
2018-09-27,211.69,214.7,211.69,214.06,21.406,1571000
2018-09-28,213.91,217.69,210.87,212.3,21.23,2317000
2018-10-01,213.97,213.97,208.22,209.04,20.904,1727000
2018-10-02,208.99,210.35,200.0,200.29,20.029,2301000
2018-10-03,201.99,208.05,201.98,205.98,20.598,1997000
2018-10-04,205.91,206.32,191.14,192.35,19.235,3908000
2018-10-05,192.38,195.64,182.73,189.04,18.904,4726000
2018-10-09,182.74,186.1,180.58,181.58,18.158,3519000
2018-10-10,181.15,181.7,166.63,169.99,16.999,6625000
2018-10-11,166.01,174.52,166.0,166.72,16.672,5613000
2018-10-12,174.9,178.0,169.94,176.2,17.62,3638000
2018-10-15,177.01,177.7,171.68,176.16,17.616,2624000
2018-10-16,179.29,189.01,179.29,188.91,18.891,4034000
2018-10-17,189.22,190.0,174.14,178.89,17.889,5204000
2018-10-18,178.97,182.585,174.8,176.07,17.607,3751000
2018-10-19,177.49,179.9,165.5,166.07,16.607,5052000
2018-10-22,169.76,177.5,165.0,176.12,17.612,3860000
2018-10-23,168.25,174.18,166.58,173.01,17.301,3671000
2018-10-24,173.91,176.31,159.25,159.47,15.947,3878000
2018-10-25,173.29,180.99,167.0,178.82,17.882,6362000
2018-10-26,170.5,180.99,168.91,174.5,17.45,5147000
2018-10-29,180.13,180.13,164.47,168.62,16.862,3399000
2018-10-30,165.41,173.61,161.45,169.63,16.963,3118000
2018-10-31,173.51,182.42,171.78,181.87,18.187,5004000
2018-11-01,181.78,190.0,177.58,189.01,18.901,4012000
2018-11-02,189.88,195.0,186.68,190.95,19.095,4320000
2018-11-05,188.0,189.1,183.12,185.01,18.501,3213000
2018-11-06,185.38,188.73,182.63,185.15,18.515,2456000
2018-11-07,188.38,195.91,186.63,193.87,19.387,4599000
2018-11-08,193.51,197.6,192.62,197.02,19.702,2826000
2018-11-09,194.0,194.0,183.19,186.23,18.623,3507000
2018-11-12,184.77,184.77,173.15,179.57,17.957,3999000
2018-11-13,181.2,185.57,177.7,183.93,18.393,3946000
2018-11-14,185.99,191.18,185.0,189.0,18.9,2967000
2018-11-15,188.16,199.05,187.85,197.87,19.787,4408000
2018-11-16,191.99,199.0,190.205,198.8,19.88,3298000
2018-11-19,198.45,199.25,176.02,176.33,17.633,5141000
2018-11-20,164.8,180.42,162.0,179.34,17.934,5917000
2018-11-21,185.0,185.99,175.34,175.69,17.569,4339000
2018-11-22,175.99,178.1,175.41,176.38,17.638,606000
2018-11-23,174.5,180.11,172.17,178.25,17.825,1436000
2018-11-26,182.25,191.58,181.3,191.45,19.145,3302000
2018-11-27,188.88,194.72,187.61,192.03,19.203,2821000
2018-11-28,194.67,199.1,193.68,199.0,19.9,3214000
2018-11-29,198.7,201.06,194.3,197.86,19.786,2915000
2018-11-30,199.02,203.15,197.07,202.24,20.224,3659000
2018-12-03,207.49,209.6,203.36,207.35,20.735,3884000
2018-12-04,205.87,210.05,197.91,199.12,19.912,3219000
2018-12-05,200.99,203.0,196.5,199.7,19.97,943000
2018-12-06,191.71,210.0,190.8,209.65,20.965,4379000
2018-12-07,208.7,212.25,193.18,195.13,19.513,4253000
2018-12-10,195.28,203.23,192.96,203.23,20.323,3546000
2018-12-11,207.34,212.76,205.21,207.3,20.73,3642000
2018-12-12,211.01,218.25,210.56,213.78,21.378,4458000
2018-12-13,215.94,219.3,213.16,215.12,21.512,3224000
2018-12-14,198.68,199.59,187.24,187.66,18.766,9389000
2018-12-17,187.24,187.24,172.52,173.8,17.38,6439000
2018-12-18,180.0,183.13,176.58,181.01,18.101,4690000
2018-12-19,182.02,188.8,177.86,179.44,17.944,4516000
2018-12-20,177.0,181.99,164.27,172.09,17.209,8456000
2018-12-21,173.22,173.96,165.59,166.39,16.639,5886000
2018-12-24,162.6,166.85,160.02,161.56,16.156,3813000
2018-12-27,171.03,180.5,171.0,180.26,18.026,4401000
2018-12-28,183.77,185.45,176.58,182.02,18.202,3511000
2018-12-31,185.0,191.65,184.1,188.79,18.879,3013000
2019-01-02,182.02,188.99,179.14,187.11,18.711,3016000
2019-01-03,184.84,184.84,174.59,174.91,17.491,3157000
2019-01-04,180.0,186.75,179.15,184.98,18.498,2684000
2019-01-07,186.86,193.9,185.2,191.91,19.191,2804000
2019-01-08,195.0,199.09,191.68,193.21,19.321,2764000
2019-01-09,194.65,198.67,191.0,196.36,19.636,2598000
2019-01-10,194.86,198.3,191.51,195.96,19.596,1679000
2019-01-11,194.81,199.11,194.62,198.13,19.813,1531000
2019-01-14,195.2,199.0,191.75,197.7,19.77,2296000
2019-01-15,198.9,205.88,198.47,204.72,20.472,2646000
2019-01-16,206.03,210.24,203.56,209.11,20.911,2757000
2019-01-17,208.97,212.6,207.68,209.68,20.968,2190000
2019-01-18,212.5,212.5,209.05,210.55,21.055,2279000
2019-01-21,210.25,211.78,208.04,210.19,21.019,750000
2019-01-22,209.33,211.27,205.67,208.87,20.887,2016000
2019-01-23,210.88,213.8,206.5,209.19,20.919,1814000
2019-01-24,209.01,212.73,208.87,211.5,21.15,1568000
2019-01-25,212.91,216.365,212.2,215.46,21.546,2392000
2019-01-28,211.64,213.82,210.2,211.31,21.131,1799000
2019-01-29,212.87,212.87,205.07,208.61,20.861,2246000
2019-01-30,211.11,214.04,208.8,213.62,21.362,1588000
2019-01-31,213.5,222.83,212.95,221.18,22.118,3481000
2019-02-01,221.25,223.76,219.33,223.25,22.325,1591000
2019-02-04,223.55,229.37,223.55,227.61,22.761,1626000
2019-02-05,228.64,232.25,227.56,227.95,22.795,1680000
2019-02-06,226.6,229.82,225.04,229.12,22.912,1826000
2019-02-07,226.89,231.0,226.89,228.72,22.872,2071000
2019-02-08,226.8,234.69,225.25,233.3,23.33,2480000
2019-02-11,235.0,239.5,229.83,229.83,22.983,3316000
2019-02-12,216.7,232.93,212.82,232.37,23.237,4455000
2019-02-13,235.54,238.18,226.4,227.53,22.753,2689000
2019-02-14,227.0,235.51,226.05,234.39,23.439,2567000
2019-02-15,235.03,236.68,230.36,236.05,23.605,2231000
2019-02-19,237.03,245.5,235.5,239.75,23.975,3262000
2019-02-20,241.04,242.6,233.56,236.35,23.635,2332000
2019-02-21,236.97,238.25,233.74,236.16,23.616,2143000
2019-02-22,237.63,241.47,236.89,241.47,24.147,1830000
2019-02-25,244.99,248.74,242.68,247.73,24.773,2336000
2019-02-26,246.86,248.2,242.52,244.14,24.414,2272000
2019-02-27,243.96,248.97,242.74,248.87,24.887,1881000
2019-02-28,248.95,252.0,247.12,249.28,24.928,2954000
2019-03-01,252.0,256.35,250.33,254.71,25.471,2376000
2019-03-04,255.55,259.39,243.17,248.21,24.821,3260000
2019-03-05,248.21,252.68,245.98,250.92,25.092,2108000
2019-03-06,251.8,252.9,247.54,251.95,25.195,2444000
2019-03-07,251.05,255.3,248.41,251.93,25.193,2036000
2019-03-08,245.13,254.74,243.0,254.36,25.436,3279000
2019-03-11,256.9,269.35,256.68,268.46,26.846,5905000
2019-03-12,268.46,272.61,264.24,270.52,27.052,4478000
2019-03-13,272.5,275.5,269.94,273.38,27.338,4523000
2019-03-14,272.99,279.38,271.21,277.29,27.729,4682000
2019-03-15,278.65,279.57,271.74,273.42,27.342,58294000
2019-03-18,272.7,274.92,268.87,274.92,27.492,4222000
2019-03-19,276.36,276.36,262.53,268.77,26.877,5397000
2019-03-20,267.45,270.72,265.0,267.48,26.748,3623000
2019-03-21,265.95,274.5,265.26,274.0,27.4,3165000
2019-03-22,274.01,274.34,266.44,267.02,26.702,4621000
2019-03-25,265.82,271.9,264.0,269.9,26.99,3296000
2019-03-26,273.49,277.48,271.51,273.53,27.353,3972000
2019-03-27,276.35,276.38,264.0,268.37,26.837,3481000
2019-03-28,268.87,273.84,264.64,273.54,27.354,2894000
2019-03-29,275.2,277.29,271.93,275.86,27.586,2166000
2019-04-01,278.91,280.26,271.5,274.38,27.438,2498000
2019-04-02,275.25,275.25,264.5,268.84,26.884,4048000
2019-04-03,270.33,274.1,265.2,273.7,27.37,3426000
2019-04-04,273.71,273.71,254.23,260.25,26.025,5800000
2019-04-05,261.46,265.0,260.83,263.56,26.356,2392000
2019-04-08,262.24,267.39,260.83,266.42,26.642,2646000
2019-04-09,264.52,272.05,262.27,271.82,27.182,3804000
2019-04-10,272.1,276.1,270.63,275.15,27.515,2396000
2019-04-11,277.82,282.93,276.04,282.17,28.217,2637000
2019-04-12,284.7,286.5,282.89,286.47,28.647,3946000
2019-04-15,286.56,294.19,284.24,291.67,29.167,2486000
2019-04-16,294.19,296.21,285.44,287.48,28.748,2726000
2019-04-17,288.54,291.21,281.88,289.53,28.953,1936000
2019-04-18,289.84,295.45,285.6,295.45,29.545,2440000
2019-04-22,293.25,301.49,293.25,299.49,29.949,2036000
2019-04-23,302.1,305.11,298.28,299.79,29.979,2809000
2019-04-24,301.6,301.81,294.72,296.33,29.633,2402000
2019-04-25,297.77,299.75,292.48,295.37,29.537,1773000
2019-04-26,296.21,303.13,295.5,299.1,29.91,2730000
2019-04-29,302.32,307.65,301.25,303.04,30.304,2249000
2019-04-30,304.0,332.76,304.0,325.75,32.575,5542000
2019-05-01,325.95,338.4,318.88,331.0,33.1,4649000
2019-05-02,331.9,350.98,330.43,343.85,34.385,6758000
2019-05-03,348.95,357.54,342.48,354.86,35.486,3086000
2019-05-06,346.58,358.44,344.1,357.14,35.714,3755000
2019-05-07,354.0,358.6,343.57,348.07,34.807,3417000
2019-05-08,348.0,356.0,347.0,352.67,35.267,2606000
2019-05-09,350.0,352.16,343.1,350.2,35.02,2543000
2019-05-10,349.28,351.91,339.51,347.27,34.727,4194000
2019-05-13,333.79,340.02,329.84,337.78,33.778,3871000
2019-05-14,330.4,342.08,326.69,340.87,34.087,3704000
2019-05-15,338.11,356.35,338.11,355.01,35.501,2487000
2019-05-16,356.81,376.0,356.01,374.49,37.449,4837000
2019-05-17,372.4,377.0,366.32,368.05,36.805,3018000
2019-05-21,366.03,366.86,361.48,365.94,36.594,2730000
2019-05-22,364.23,376.23,363.23,373.54,37.354,2855000
2019-05-23,370.0,374.625,361.85,365.87,36.587,2635000
2019-05-24,369.56,374.88,366.5,370.73,37.073,2209000
2019-05-27,373.0,376.23,372.8,376.23,37.623,996000
2019-05-28,376.16,385.35,375.0,381.42,38.142,7167000
2019-05-29,377.75,378.8,365.84,367.85,36.785,2909000
2019-05-30,370.89,375.0,365.17,374.06,37.406,1816000
2019-05-31,369.88,376.99,368.25,371.84,37.184,2015000
2019-06-03,371.85,374.43,352.63,355.84,35.584,4351000
2019-06-04,361.64,367.95,354.73,367.95,36.795,4538000
2019-06-05,372.83,393.0,371.26,392.24,39.224,4652000
2019-06-06,392.15,399.5,387.08,397.46,39.746,3353000
2019-06-07,398.04,410.55,397.21,405.69,40.569,3867000
2019-06-10,408.7,418.15,404.11,407.35,40.735,3230000
2019-06-11,411.92,413.11,397.09,407.49,40.749,2950000
